"V1=A","V1=H","V1=K","V1=R","V1=S","V1=X","V2=C","V2=I","V2=O","V2=X","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","class"
0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,1,0,0,1,2,1,2,2,1,1,1,0,0,"1"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
1,0,0,0,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,1,0,2,2,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,1,0,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,1,0,0,1,2,1,1,2,1,1,0,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"4"
0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,2,3,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,1,0,0,1,3,1,2,2,1,1,2,0,0,"5"
1,0,0,0,0,0,0,1,0,0,1,2,1,1,2,1,1,0,0,0,"3"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,1,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,6,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,1,0,0,1,3,1,2,2,1,1,1,0,0,"5"
0,0,0,1,0,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"3"
1,0,0,0,0,0,0,1,0,0,2,3,1,2,2,1,1,0,0,0,"3"
0,0,0,1,0,0,1,0,0,0,2,3,1,1,2,1,1,1,0,0,"3"
0,0,1,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,1,0,0,2,2,1,2,2,1,1,0,0,0,"5"
0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,1,0,0,1,2,1,2,2,1,1,0,0,0,"3"
0,1,0,0,0,0,1,0,0,0,2,3,1,2,2,1,1,0,0,0,"4"
0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"1"
0,1,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,1,0,0,1,2,1,2,2,1,1,1,0,0,"5"
0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,1,0,0,"3"
0,0,1,0,0,0,0,1,0,0,2,3,1,2,2,2,1,1,0,0,"4"
0,1,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,1,0,0,"5"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"1"
1,0,0,0,0,0,0,1,0,0,1,2,1,2,2,1,1,1,0,0,"3"
0,0,1,0,0,0,0,1,0,0,1,2,1,2,2,1,1,1,0,0,"5"
0,1,0,0,0,0,0,0,1,0,2,2,1,2,2,1,1,1,0,0,"4"
0,0,0,0,0,1,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,1,0,0,2,2,1,2,2,1,1,1,0,0,"3"
0,0,1,0,0,0,0,1,0,0,2,2,1,2,2,1,1,2,0,0,"4"
0,1,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"5"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"2"
0,0,0,1,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,1,0,0,1,1,1,2,2,1,1,0,0,0,"1"
0,0,1,0,0,0,0,1,0,0,1,2,1,2,2,1,1,4,0,0,"5"
0,1,0,0,0,0,0,1,0,0,2,3,1,2,2,1,1,0,0,0,"3"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,2,3,1,2,2,2,1,1,1,0,"5"
0,1,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,1,1,0,"4"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,2,3,1,2,2,1,1,0,0,0,"5"
0,1,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,3,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
1,0,0,0,0,0,0,1,0,0,2,2,3,2,2,1,1,0,0,0,"5"
0,1,0,0,0,0,0,0,1,0,2,2,2,2,2,1,1,0,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,1,0,0,1,2,1,2,2,1,1,1,0,0,"5"
0,1,0,0,0,0,0,0,1,0,2,2,1,2,2,1,1,1,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,2,1,2,2,1,1,0,0,0,"5"
1,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,1,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,1,0,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
1,0,0,0,0,0,0,1,0,0,2,2,1,2,2,1,1,1,0,0,"5"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"1"
0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"1"
0,0,0,0,0,1,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,1,0,1,1,1,2,2,1,1,0,0,0,"4"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"1"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,0,0,1,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,0,1,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"4"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,1,0,0,1,3,1,1,2,1,1,1,0,0,"2"
1,0,0,0,0,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,"6"
0,0,0,0,0,1,0,1,0,0,1,2,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,2,2,1,2,2,1,1,2,0,0,"1"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,2,2,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,1,0,2,2,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,1,0,0,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,1,1,0,0,0,"1"
0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,1,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,1,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,1,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,2,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,1,0,0,"1"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,2,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,2,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,2,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,1,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,0,1,0,"3"
1,0,0,0,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,3,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,0,1,0,"3"
1,0,0,0,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,2,0,0,"6"
0,1,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,2,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,2,2,2,2,2,1,1,1,1,0,"3"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,3,0,0,"2"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"5"
0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,2,2,3,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
1,0,0,0,0,0,0,1,0,0,2,3,1,1,2,1,1,3,0,0,"3"
1,0,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,1,0,0,0,0,1,0,0,2,3,1,2,2,1,1,2,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,3,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,1,0,0,0,0,1,0,0,2,3,1,2,2,1,1,0,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,2,1,2,2,1,1,0,0,0,"4"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"2"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,1,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,2,2,1,2,2,1,1,1,0,0,"3"
0,0,0,0,1,0,0,1,0,0,2,3,1,2,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,2,2,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,1,3,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,2,3,3,1,2,1,1,0,0,0,"4"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,1,0,0,0,0,1,0,0,2,2,1,2,2,1,1,3,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"1"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,1,0,0,"3"
0,0,0,0,1,0,0,0,1,0,2,2,2,1,2,1,1,0,0,0,"2"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,1,0,0,0,0,1,0,0,2,2,1,2,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,"6"
0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,1,1,0,0,0,"1"
1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,"2"
0,0,0,1,0,0,0,0,1,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,0,1,0,"4"
0,0,0,0,1,0,0,0,1,0,1,1,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,1,0,0,0,2,2,1,2,2,1,1,0,0,0,"4"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"3"
1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"4"
0,0,0,0,1,0,0,1,0,0,1,3,1,1,2,1,1,0,0,0,"3"
0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,2,2,3,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"2"
0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,"6"
0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
1,0,0,0,0,0,0,1,0,0,1,2,1,2,2,1,1,0,0,0,"4"
0,0,1,0,0,0,0,1,0,0,1,3,1,2,2,1,1,1,0,0,"3"
1,0,0,0,0,0,0,0,1,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,1,0,0,0,0,1,0,0,1,3,1,2,2,2,1,0,0,0,"4"
0,0,1,0,0,0,0,1,0,0,1,3,1,2,2,1,1,0,0,0,"3"
0,0,0,1,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,0,"6"
0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,"6"
1,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,0,0,0,"2"
