"V1","V2","V3","V4","V5","class"
0.747528,0.047761,0.023502,0.290947,0.185884,0
0.745039,0.048401,0.024484,0.283137,0.174878,0
0.700653,0.050552,0.025972,0.31066,0.229564,0
0.654577,0.064223,0.034241,0.424224,0.144592,0
0.734751,0.043738,0.019178,0.205224,0.15569,0
0.694093,0.049273,0.026995,0.335096,0.314512,0
0.662934,0.0992,0.082034,0.260917,0.159677,0
0.666969,0.150416,0.142634,0.206877,0.173539,0
0.724446,0.103555,0.090208,0.213993,0.230847,0
0.682579,0.193073,0.181871,0.298998,0.303875,0
0.741324,0.095853,0.088226,0.125825,0.14757,0
0.663118,0.125495,0.11071,0.197811,0.298072,0
0.650222,0.090908,0.067779,0.286474,0.191785,0
0.562243,0.12737,0.095624,0.234712,0.453899,0
0.718844,0.092279,0.070459,0.249514,0.26914,0
0.709051,0.065938,0.038366,0.347322,0.168679,0
0.638247,0.078141,0.052453,0.328289,0.116647,0
0.680891,0.116676,0.101621,0.279519,0.174405,0
0.680775,0.076167,0.0432,0.371421,0.19456,0
0.700654,0.04043,0.02155,0.12266,0.217519,0
0.697088,0.058321,0.03269,0.289981,0.238478,0
0.685459,0.06518,0.035579,0.38428,0.195974,0
0.751203,0.050053,0.027067,0.189363,0.150325,0
0.652533,0.054779,0.029263,0.331873,0.237588,0
0.73896,0.067989,0.037531,0.320475,0.122944,0
0.669599,0.048644,0.024013,0.180592,0.145685,0
0.775816,0.063413,0.033489,0.380522,0.15414,0
0.597442,0.063455,0.031762,0.408967,0.180447,0
0.723338,0.050376,0.026234,0.216317,0.244785,0
0.722495,0.039642,0.018923,0.178027,0.132296,0
0.697033,0.052167,0.027083,0.294315,0.191439,0
0.651789,0.069684,0.03873,0.39979,0.168826,0
0.677828,0.060806,0.032166,0.375352,0.189118,0
0.651081,0.076749,0.044778,0.383155,0.21477,0
0.767339,0.075687,0.043594,0.380989,0.270696,0
0.76224,0.075317,0.044714,0.355229,0.13392,0
0.739266,0.056455,0.032822,0.24528,0.155969,0
0.693362,0.072113,0.04004,0.345588,0.238995,0
0.657985,0.072585,0.042477,0.363518,0.179465,0
0.691105,0.074437,0.060408,0.234364,0.227453,0
0.697334,0.073996,0.058984,0.284379,0.27288,0
0.700766,0.084832,0.083117,0.179132,0.075015,0
0.695458,0.103805,0.106865,0.144311,0.055861,0
0.680647,0.092569,0.069124,0.307429,0.232724,0
0.673678,0.092985,0.054043,0.430191,0.13205,0
0.711302,0.086876,0.081096,0.178523,0.120153,0
0.676461,0.081196,0.048259,0.392002,0.149413,0
0.691563,0.077273,0.048198,0.323861,0.28097,0
0.708253,0.056887,0.040689,0.138809,0.266925,0
0.701379,0.040436,0.021401,0.043727,0.065887,0
0.677358,0.093949,0.076682,0.22739,0.224389,0
0.710227,0.03532,0.016582,0.068183,0.067008,0
0.689996,0.044921,0.022455,0,0.046816,0
0.712194,0.050444,0.022265,0.11737,0.11772,0
0.704738,0.040823,0.022036,0.103407,0.12312,0
0.70137,0.060723,0.032311,0.375038,0.172244,0
0.682384,0.064796,0.035715,0.405263,0.232784,0
0.726791,0.067666,0.035255,0.468649,0.233343,0
0.662482,0.070607,0.038834,0.424351,0.171486,0
0.684092,0.06054,0.033407,0.336887,0.207886,0
0.771561,0.062421,0.0354,0.375946,0.22207,0
0.672693,0.0657,0.038967,0.371734,0.201458,0
0.687543,0.067207,0.040246,0.384784,0.17585,0
0.62525,0.070613,0.037857,0.41959,0.165822,0
0.701152,0.056893,0.030224,0.272974,0.324547,0
0.65819,0.057386,0.032762,0.329141,0.23348,0
0.724715,0.047918,0.026263,0.184518,0.172376,0
0.741385,0.056517,0.037573,0.309054,0.185807,0
0.764593,0.05389,0.028109,0.222457,0.168344,0
0.716963,0.054905,0.029921,0.277004,0.195112,0
0.762571,0.053568,0.026309,0.281666,0.271675,0
0.731278,0.046764,0.03122,0.227358,0.260978,0
0.66182,0.056973,0.03155,0.310901,0.133381,0
0.717775,0.056704,0.032785,0.263049,0.253515,0
0.735624,0.049853,0.02844,0.263271,0.218048,0
0.643965,0.058223,0.032959,0.30022,0.219486,0
0.649351,0.064996,0.037963,0.34191,0.251693,0
0.688862,0.052817,0.02682,0.288094,0.229558,0
0.697171,0.060823,0.036143,0.3717,0.208734,0
0.715016,0.04316,0.022512,0.163369,0.200005,0
0.739748,0.055214,0.030475,0.280125,0.207425,0
0.691946,0.050515,0.027652,0.318289,0.176403,0
0.712769,0.049273,0.026475,0.219565,0.194115,0
0.635017,0.048694,0.028544,0.24469,0.272108,0
0.732819,0.049215,0.026674,0.251872,0.260014,0
0.8,0.052767,0.024694,0.243243,0.101322,0
0.6301,0.059246,0.032805,0.307854,0.209876,0
0.647054,0.059722,0.033891,0.386246,0.196043,0
0.735517,0.043951,0.023295,0.179482,0.152077,0
0.70299,0.055274,0.029555,0.34977,0.198818,0
0.674027,0.054891,0.029474,0.281631,0.182747,0
0.650306,0.054867,0.033608,0.317726,0.146053,0
0.733581,0.049416,0.02669,0.260549,0.226821,0
0.682266,0.063502,0.037406,0.321501,0.196564,0
0.661332,0.069504,0.037962,0.421004,0.197929,0
0.73177,0.057867,0.031103,0.304412,0.197255,0
0.689397,0.062509,0.036092,0.384298,0.219043,0
0.665788,0.063441,0.035938,0.307424,0.235205,0
0.691862,0.061583,0.036518,0.287931,0.191058,0
0.666558,0.061359,0.034198,0.367574,0.158025,0
0.724848,0.052723,0.031557,0.272028,0.23735,0
0.792649,0.052394,0.029303,0.232575,0.133783,0
0.733637,0.054667,0.033062,0.231813,0.216701,0
0.734757,0.06759,0.041548,0.276525,0.2847,0
0.553084,0.056164,0.039209,0.275773,0.124709,0
0.692852,0.057236,0.032439,0.330349,0.219308,0
0.666082,0.063327,0.040613,0.247518,0.158065,0
0.769309,0.043477,0.023379,0.208669,0.131735,0
0.630963,0.070849,0.046192,0.346718,0.165839,0
0.729031,0.058744,0.041966,0.219057,0.175719,0
0.675371,0.049738,0.025784,0.233027,0.195132,0
0.686282,0.059442,0.037866,0.297677,0.158862,0
0.81006,0.06057,0.035441,0.306917,0.218613,0
0.6767,0.058728,0.035563,0.336529,0.179478,0
0.839459,0.069521,0.043494,0.297871,0.121475,0
0.734747,0.050956,0.029769,0.184389,0.195336,0
0.63882,0.075784,0.056247,0.280366,0.172857,0
0.751212,0.064346,0.040537,0.236317,0.223522,0
0.657981,0.057953,0.034879,0.260534,0.214685,0
0.645809,0.0603,0.040224,0.351131,0.217471,0
0.747158,0.05889,0.037037,0.27128,0.223261,0
0.797849,0.055981,0.03146,0.279749,0.131245,0
0.771335,0.079076,0.062925,0.249006,0.169327,0
0.640353,0.069127,0.045598,0.263982,0.172626,0
0.743382,0.06467,0.044948,0.260919,0.218129,0
0.668112,0.062842,0.038992,0.278291,0.214865,0
0.711058,0.069388,0.050724,0.239543,0.194962,0
0.673957,0.07265,0.050575,0.204854,0.136777,0
0.760583,0.065631,0.050408,0.221371,0.249567,0
0.647644,0.06935,0.046923,0.264137,0.214381,0
0.746007,0.057971,0.030411,0.281986,0.184273,0
0.56948,0.06913,0.046955,0.34217,0.115571,0
0.776816,0.061606,0.040241,0.256882,0.152201,0
0.677528,0.054645,0.031241,0.261558,0.233384,0
0.727772,0.06331,0.042677,0.228792,0.223079,0
0.644157,0.064398,0.039518,0.241652,0.189586,0
0.630001,0.071184,0.05221,0.249318,0.160222,0
0.690683,0.062074,0.04139,0.217508,0.209433,0
0.617334,0.060787,0.038053,0.341518,0.219312,0
0.739997,0.072639,0.043651,0.367709,0.347878,0
0.722464,0.070042,0.05168,0.201966,0.261085,0
0.638373,0.078381,0.062911,0.221458,0.081065,0
0.650813,0.077096,0.045582,0.36674,0.215601,0
0.659921,0.065516,0.042828,0.264424,0.2458,0
0.600171,0.070659,0.052588,0.239974,0.14837,0
0.688152,0.076432,0.064733,0.198895,0.174471,0
0.775548,0.069298,0.0383,0.275628,0.182665,0
0.751759,0.064266,0.036486,0.283489,0.203198,0
0.715827,0.04104,0.019971,0.110741,0.124317,0
0.7564,0.060261,0.030572,0.231617,0.12922,0
0.778717,0.057811,0.032517,0.255394,0.105784,0
0.697381,0.071717,0.04444,0.331916,0.18356,0
0.727972,0.051789,0.03406,0.13807,0.1772,0
0.551575,0.070664,0.043564,0.329637,0.086248,0
0.730267,0.044444,0.024139,0.148792,0.138437,0
0.696749,0.128798,0.105037,0.124475,0.079889,0
0.685979,0.10959,0.094494,0.219743,0.206372,0
0.690833,0.114415,0.061144,0.115055,0.226101,0
0.644904,0.113586,0.099766,0.279003,0.185885,0
0.689641,0.170647,0.094787,0.184285,0.070167,0
0.609378,0.158992,0.102106,0.192329,0.34995,0
0.684032,0.104681,0.084105,0.311442,0.158462,0
0.730804,0.104448,0.075888,0.1877,0.410405,0
0.672397,0.069401,0.039081,0.261666,0.145282,0
0.681877,0.069291,0.039831,0.320444,0.193931,0
0.703922,0.068915,0.052002,0.191519,0.188587,0
0.662468,0.066546,0.040046,0.271526,0.125809,0
0.690942,0.083799,0.065755,0.223104,0.160265,0
0.671051,0.076959,0.054073,0.252783,0.225611,0
0.664203,0.100779,0.107873,0.212063,0.166944,0
0.651075,0.122743,0.13857,0.335175,0.30216,0
0.735602,0.068354,0.040292,0.308909,0.164693,0
0.640681,0.089089,0.077835,0.193977,0.15406,0
0.715509,0.117842,0.129986,0.327315,0.358635,0
0.705922,0.067557,0.036641,0.376674,0.169781,0
0.643677,0.067119,0.035901,0.402854,0.132744,0
0.644633,0.070431,0.041029,0.368628,0.147769,0
0.725386,0.06455,0.037078,0.31849,0.237259,0
0.697823,0.068532,0.037498,0.397605,0.184956,0
0.776225,0.069106,0.036809,0.329172,0.138884,0
0.644316,0.076709,0.045231,0.370061,0.146078,0
0.722536,0.068935,0.040878,0.320142,0.19239,0
0.718766,0.077173,0.043508,0.392309,0.170894,0
0.659745,0.071917,0.040781,0.438824,0.142127,0
0.706797,0.071233,0.040984,0.361217,0.149543,0
0.632963,0.079301,0.046868,0.378074,0.162286,0
0.687434,0.074253,0.041022,0.399515,0.206837,0
0.700535,0.069311,0.042091,0.286384,0.199261,0
0.638321,0.071201,0.041175,0.363322,0.136361,0
0.727068,0.069646,0.041187,0.394724,0.21314,0
0.713881,0.069634,0.039679,0.345644,0.239988,0
0.629399,0.073902,0.038096,0.430764,0.195346,0
0.743421,0.07365,0.038863,0.404688,0.259637,0
0.73572,0.067618,0.038968,0.363935,0.15656,0
0.675033,0.071959,0.041392,0.401755,0.126449,0
0.732453,0.065406,0.037623,0.254396,0.149031,0
0.650838,0.072085,0.043611,0.323841,0.171335,0
0.630727,0.073904,0.044419,0.422313,0.239386,0
0.72001,0.064507,0.040202,0.263558,0.177045,0
0.713037,0.054681,0.031824,0.198589,0.274455,0
0.69434,0.071051,0.044002,0.283647,0.197044,0
0.731992,0.21763,0.191373,0.197499,0.307236,0
0.739209,0.092623,0.071675,0.073958,0.094709,0
0.707026,0.098307,0.075472,0.054688,0.169805,0
0.66067,0.178712,0.164273,0.181145,0.159674,0
0.69335,0.274367,0.245091,0.254054,0.212664,0
0.705829,0.341998,0.316982,0.338323,0.203157,0
0.673537,0.421355,0.390716,0.415644,0.197809,0
0.692327,0.112773,0.088355,0.06299,0.112511,0
0.70043,0.350785,0.319719,0.333542,0.275995,0
0.675598,0.063349,0.035133,0.27295,0.248418,0
0.730925,0.082425,0.076627,0.203199,0.071897,0
0.746062,0.065863,0.03945,0.334948,0.188908,0
0.754654,0.051825,0.032437,0.198916,0.144663,0
0.745712,0.069259,0.040839,0.340202,0.178084,0
0.678896,0.080686,0.074767,0.231122,0.085673,0
0.631284,0.049032,0.02877,0.231515,0.327723,0
0.640617,0.069764,0.040758,0.384752,0.181445,0
0.640053,0.072784,0.042736,0.309023,0.178238,0
0.728302,0.06172,0.038591,0.238105,0.185516,0
0.746895,0.068955,0.042064,0.345545,0.149992,0
0.670825,0.477125,0.44453,0.457951,0.106476,0
0.524339,0.419118,0.395997,0.433867,0.058902,0
0.69795,0.073011,0.058412,0.065252,0.054768,0
0.689439,0.074242,0.068308,0.204663,0.09302,0
0.654489,0.05484,0.031236,0.342145,0.161969,0
0.735084,0.055454,0.02843,0.282304,0.220208,0
0.705095,0.056081,0.032045,0.336929,0.210404,0
0.685034,0.076361,0.046455,0.447346,0.169034,0
0.711531,0.058107,0.030435,0.32698,0.215534,0
0.688216,0.071823,0.039855,0.460412,0.208041,0
0.649349,0.073075,0.043329,0.442505,0.176739,0
0.645379,0.062598,0.037401,0.378228,0.158563,0
0.660286,0.08275,0.04875,0.497066,0.136372,0
0.702501,0.055766,0.029682,0.325144,0.291888,0
0.728792,0.054259,0.029926,0.31314,0.249278,0
0.681175,0.054682,0.02857,0.28434,0.306829,0
0.742146,0.052709,0.027816,0.244175,0.186831,0
0.74724,0.047028,0.023546,0.222024,0.185343,0
0.699811,0.037963,0.016243,0.131804,0.150539,0
0.722118,0.085792,0.048352,0.486515,0.149638,0
0.654842,0.057625,0.032345,0.335484,0.11794,0
0.667349,0.063482,0.035092,0.363502,0.178403,0
0.748004,0.052437,0.026164,0.223366,0.178844,0
0.722268,0.061545,0.03243,0.341323,0.382758,0
0.705366,0.076819,0.043672,0.466422,0.209809,0
0.708745,0.057933,0.029978,0.321719,0.282643,0
0.71907,0.054463,0.030355,0.27911,0.247608,0
0.70878,0.056723,0.03098,0.320601,0.214268,0
0.733515,0.045434,0.025172,0.203765,0.1633,0
0.628308,0.056283,0.030294,0.298134,0.192571,0
0.706905,0.056424,0.030594,0.284592,0.164075,0
0.765039,0.047428,0.031207,0.213441,0.14081,0
0.588866,0.067529,0.043254,0.360156,0.128495,0
0.770496,0.058166,0.03043,0.274497,0.144506,0
0.694569,0.063189,0.037759,0.361071,0.237445,0
0.631607,0.064344,0.036917,0.355627,0.236455,0
0.697571,0.063261,0.03671,0.333883,0.205919,0
0.690826,0.056308,0.033294,0.312931,0.209599,0
0.658966,0.06472,0.036846,0.394325,0.234116,0
0.7646,0.061475,0.035301,0.333811,0.170112,0
0.711397,0.056978,0.031343,0.30911,0.213397,0
0.718038,0.049726,0.029071,0.231124,0.155452,0
0.6814,0.059879,0.03226,0.325206,0.226405,0
0.624586,0.061642,0.034388,0.349566,0.175283,0
0.724308,0.044299,0.024768,0.189674,0.155022,0
0.690973,0.045707,0.023805,0.20365,0.216809,0
0.666414,0.066482,0.044751,0.277925,0.182668,0
0.731495,0.060787,0.043086,0.226543,0.198394,0
0.603064,0.065281,0.042852,0.329096,0.128788,0
0.707495,0.058845,0.032705,0.278536,0.339857,0
0.761894,0.048525,0.026798,0.201996,0.151912,0
0.665047,0.078646,0.063134,0.22589,0.121793,0
0.766146,0.06559,0.044627,0.279533,0.194218,0
0.675982,0.073944,0.044356,0.47111,0.247441,0
0.681431,0.073951,0.044128,0.367823,0.226529,0
0.661347,0.045017,0.024258,0.172774,0.249915,0
0.706755,0.048714,0.026669,0.27066,0.208715,0
0.66578,0.063034,0.040147,0.368362,0.256357,0
0.674842,0.058662,0.034937,0.262672,0.237508,0
0.709343,0.055315,0.030113,0.278982,0.208429,0
0.73028,0.072055,0.047178,0.32389,0.188561,0
0.707286,0.066383,0.04725,0.230403,0.220887,0
0.727609,0.03708,0.025325,0.103939,0.09589,0
0.699072,0.040805,0.02372,0.12309,0.118335,0
0.636171,0.082251,0.055986,0.315927,0.131465,0
0.715385,0.047974,0.024544,0.218108,0.251452,0
0.654269,0.077089,0.057666,0.257668,0.17884,0
0.671198,0.062633,0.036423,0.326403,0.19702,0
0.708367,0.044701,0.025285,0.200347,0.157276,0
0.760168,0.076198,0.059843,0.234947,0.169905,0
0.73353,0.060494,0.03683,0.289637,0.173518,0
0.700941,0.042845,0.027243,0.138098,0.172953,0
0.684842,0.063199,0.03702,0.305205,0.215772,0
0.717488,0.057229,0.030579,0.318114,0.175826,0
0.651206,0.0642,0.036969,0.34322,0.196807,0
0.707412,0.040268,0.016908,0.132841,0.084812,0
0.716443,0.046624,0.021872,0.196282,0.119632,0
0.475448,0.145977,0.094184,0.292885,0.345395,0
0.728602,0.078309,0.055266,0.078492,0.161555,0
0.73643,0.081133,0.073584,0.150088,0.241177,0
0.688476,0.120062,0.099888,0.164053,0.103613,0
0.716661,0.147823,0.124555,0.26219,0.174876,0
0.684442,0.211168,0.147731,0.224353,0.118976,0
0.772659,0.135871,0.10241,0.218158,0.346021,0
0.658934,0.216765,0.180432,0.231081,0.308907,0
0.624463,0.179498,0.147293,0.285604,0.759429,0
0.666511,0.09612,0.05464,0.083699,0.251054,0
0.692751,0.084507,0.065564,0.224737,0.174736,0
0.704131,0.129127,0.106606,0.165981,0.163247,0
0.71377,0.131581,0.117796,0.179992,0.153642,0
0.642323,0.165784,0.150402,0.241754,0.218244,0
0.615303,0.232559,0.216406,0.267925,0.179835,0
0.720841,0.192521,0.165946,0.190292,0.525331,0
0.713741,0.126845,0.103922,0.123305,0.066707,0
0.729514,0.202265,0.188301,0.279159,0.392526,0
0.666497,0.073881,0.0473,0.308547,0.134191,0
0.647693,0.081835,0.063469,0.370094,0.151623,0
0.717159,0.087782,0.07637,0.322125,0.305153,0
0.73965,0.074406,0.050887,0.295344,0.233089,0
0.6779,0.172538,0.158528,0.239951,0.356361,0
0.689718,0.189187,0.115692,0.193482,0.045467,0
0.784925,0.062678,0.038215,0.326779,0.173141,0
0.672809,0.122951,0.140519,0.421884,0.379673,0
0.649295,0.140766,0.176884,0.462052,0.385544,0
0.73734,0.140491,0.101525,0.136238,0.244508,0
0.688713,0.199568,0.136719,0.205947,0.121303,0
0.684812,0.089319,0.067593,0.211104,0.195592,0
0.662912,0.225546,0.16319,0.234935,0.066152,0
0.66745,0.113913,0.131613,0.431149,0.193833,0
0.617533,0.060753,0.039942,0.316878,0.242417,0
0.805756,0.059489,0.039044,0.287168,0.132044,0
0.736219,0.074371,0.052178,0.311259,0.187085,0
0.699628,0.125118,0.106979,0.157185,0.132302,0
0.636104,0.081574,0.051186,0.373433,0.234608,0
0.669644,0.06595,0.03962,0.349916,0.200957,0
0.705377,0.107081,0.106172,0.361676,0.397647,0
0.691458,0.072606,0.050476,0.277699,0.177625,0
0.711922,0.075887,0.049545,0.309534,0.262712,0
0.838793,0.082016,0.053628,0.228808,0.134762,0
0.58027,0.078462,0.040806,0.225262,0.235599,0
0.7163,0.069661,0.051594,0.242605,0.180561,0
0.638995,0.072881,0.045048,0.329648,0.224783,0
0.727951,0.07193,0.045492,0.331064,0.14468,0
0.734297,0.085096,0.065354,0.219708,0.146811,0
0.657586,0.069764,0.039225,0.326952,0.130645,0
0.718893,0.070196,0.045813,0.267846,0.203768,0
0.609099,0.076343,0.056352,0.341111,0.171892,0
0.657674,0.068932,0.049913,0.344426,0.170345,0
0.728086,0.065497,0.042358,0.334344,0.119207,0
0.665164,0.071839,0.047092,0.305598,0.18744,0
0.673,0.076496,0.067337,0.225339,0.154932,0
0.775667,0.072392,0.063281,0.191711,0.162792,0
0.792236,0.068464,0.050841,0.229445,0.160924,0
0.64085,0.083068,0.065151,0.274088,0.155401,0
0.666293,0.075133,0.042025,0.342413,0.108118,0
0.664315,0.074154,0.050161,0.285325,0.13989,0
0.726883,0.073711,0.057382,0.227932,0.244047,0
0.685432,0.066121,0.040962,0.341271,0.152102,0
0.73909,0.0759,0.054277,0.243341,0.287253,0
0.647171,0.067913,0.04059,0.348126,0.176256,0
0.726189,0.064486,0.04222,0.315491,0.161068,0
0.769278,0.065744,0.049731,0.22098,0.192911,0
0.684301,0.069446,0.041085,0.323355,0.135623,0
0.66847,0.063088,0.038239,0.339231,0.16653,0
0.707585,0.069733,0.046859,0.270503,0.21393,0
0.61237,0.071902,0.046547,0.317329,0.18596,0
0.704393,0.064457,0.035879,0.387891,0.195911,0
0.735857,0.059778,0.034253,0.351398,0.157025,0
0.695673,0.081301,0.062449,0.268229,0.286332,0
0.666797,0.0735,0.066735,0.175627,0.102936,0
0.716053,0.057225,0.034513,0.091546,0.132685,0
0.558613,0.065478,0.036628,0.267689,0.154381,0
0.685663,0.060781,0.051619,0.120517,0.186727,0
0.687174,0.165513,0.09761,0.178293,0.055242,0
0.685919,0.062567,0.050208,0.071342,0.091757,0
0.684202,0.063207,0.043331,0.218337,0.294354,0
0.714975,0.042117,0.025395,0.087095,0.140585,0
0.679097,0.12345,0.097729,0.171808,0.25802,0
0.719595,0.041207,0.025088,0.027999,0.064432,0
0.710733,0.050098,0.031719,0.141601,0.32133,0
0.735143,0.133745,0.121489,0.17373,0.262959,0
0.475448,0.173118,0.133368,0.187314,0.181734,0
0.549828,0.120877,0.129547,0.206972,0.082179,0
0.692803,0.081557,0.075641,0.095727,0.12744,0
0.755293,0.202096,0.132897,0.176874,0.2666,0
0.702142,0.216728,0.142837,0.210837,0.115902,0
0.649426,0.234743,0.165068,0.236313,0.097784,0
0.68605,0.059611,0.041376,0.217984,0.211224,0
0.759633,0.186063,0.148318,0.225097,0.514323,0
0.692177,0.189371,0.184507,0.328172,0.128088,0
0.700056,0.201172,0.165502,0.25899,0.221978,0
0.759781,0.059242,0.043256,0.160055,0.184632,0
0.673221,0.182413,0.228687,0.397036,0.1573,0
0.727688,0.166638,0.182231,0.316124,0.235383,0
0.664973,0.166342,0.193234,0.398478,0.232618,0
0.719972,0.15674,0.176078,0.355608,0.506443,0
0.78327,0.146791,0.15343,0.251728,0.288152,0
0.63361,0.192551,0.250312,0.461342,0.131611,0
0.679802,0.201351,0.211937,0.290935,0.666827,0
0.670105,0.200836,0.206177,0.348704,0.271045,0
0.684987,0.213151,0.269308,0.449277,0.199345,0
0.706517,0.089069,0.095908,0.157305,0.185262,0
0.730951,0.057422,0.034983,0.157026,0.157275,0
0.654609,0.222533,0.303388,0.469908,0.267346,0
0.68416,0.179001,0.232461,0.409315,0.357355,0
0.718332,0.133212,0.1544,0.325892,0.249064,0
0.660345,0.074222,0.052045,0.308106,0.244832,0
0.733079,0.05315,0.031523,0.075621,0.07736,0
0.735682,0.069769,0.050771,0.250419,0.211702,0
0.578687,0.191597,0.238465,0.433612,0.292646,0
0.664632,0.197174,0.221314,0.34324,0.10313,0
0.706363,0.23931,0.299117,0.424655,0.546051,0
0.700364,0.061074,0.045198,0.184979,0.30159,0
0.753347,0.25839,0.334312,0.466279,0.36024,0
0.579519,0.263018,0.337681,0.470164,0.53009,0
0.750334,0.063505,0.053996,0.105985,0.095493,0
0.703475,0.142066,0.13078,0.167122,0.216199,0
0.539855,0.233824,0.293909,0.453971,0.600454,0
0.583278,0.137271,0.158552,0.330714,0.497439,0
0.691855,0.090396,0.077507,0.187314,0.136737,0
0.734265,0.064982,0.041785,0.279293,0.185174,0
0.512288,0.285724,0.335764,0.428571,0.630605,0
0.69163,0.190631,0.206881,0.307175,0.313664,0
0.886104,0.283991,0.355194,0.457694,0.511444,0
0.661451,0.286701,0.402773,0.583623,0.412523,0
0.661891,0.06768,0.043904,0.258643,0.243297,0
0.705699,0.242045,0.29864,0.447006,0.500443,0
0.671018,0.258803,0.358905,0.544181,0.176633,0
0.731174,0.124021,0.143421,0.265472,0.294859,0
0.688705,0.083322,0.063305,0.361139,0.141382,0
0.723243,0.071303,0.047007,0.271311,0.221083,0
0.70672,0.084083,0.062861,0.42111,0.152372,0
0.689818,0.201294,0.262555,0.41563,0.307486,0
0.619657,0.114846,0.132691,0.250404,0.412283,0
0.623732,0.063923,0.043581,0.310019,0.182234,0
0.683221,0.139034,0.14928,0.247215,0.245609,0
0.716458,0.092482,0.075526,0.162028,0.139587,0
0.689717,0.082899,0.058749,0.235538,0.259215,0
0.768246,0.072613,0.061536,0.16845,0.14016,0
0.665036,0.076606,0.050759,0.394425,0.326402,0
0.725188,0.069447,0.041412,0.302205,0.139383,0
0.747644,0.083211,0.070507,0.211778,0.124265,0
0.675799,0.120169,0.101831,0.140048,0.140894,0
0.632085,0.069459,0.041058,0.320602,0.134197,0
0.668191,0.077241,0.064559,0.251336,0.19537,0
0.723054,0.081242,0.071721,0.233643,0.109783,0
0.60974,0.065613,0.041966,0.304164,0.194397,0
0.787097,0.071175,0.054723,0.195469,0.118744,0
0.695947,0.073113,0.049595,0.306575,0.195295,0
0.767758,0.06055,0.034996,0.297561,0.184156,0
0.711996,0.066275,0.051218,0.108887,0.265846,0
0.650444,0.101588,0.098965,0.186731,0.22008,0
0.691943,0.07754,0.055457,0.153719,0.254156,0
0.675781,0.113692,0.103958,0.210029,0.194257,0
0.692075,0.092357,0.083349,0.242626,0.104468,0
0.706368,0.050551,0.026094,0.244168,0.26615,0
0.579284,0.094655,0.102037,0.189465,0.152963,0
0.739397,0.103822,0.099166,0.15231,0.450417,0
0.71006,0.051636,0.03212,0.058487,0.147338,0
0.671381,0.079191,0.06418,0.197393,0.358956,0
0.655363,0.110104,0.10189,0.275433,0.144771,0
0.66212,0.121387,0.121548,0.1615,0.640331,0
0.481841,0.131348,0.133044,0.180585,0.466939,0
0.65581,0.071099,0.048416,0.375951,0.338496,0
0.728407,0.081566,0.069153,0.283368,0.171048,0
0.701605,0.091329,0.092754,0.180849,0.121683,0
0.712147,0.058254,0.048433,0.084739,0.168977,0
0.660922,0.070767,0.047729,0.306483,0.156031,0
0.691756,0.036033,0.02539,0.104941,0.236234,0
0.664186,0.057134,0.031831,0.319923,0.292816,0
0.643825,0.047682,0.02374,0.165161,0.198574,0
0.677427,0.063464,0.04381,0.21993,0.322253,0
0.69529,0.039407,0.019565,0.112535,0.101998,0
0.670334,0.076797,0.046151,0.368628,0.1838,0
0.728798,0.063527,0.042,0.241005,0.24109,0
0.730825,0.074943,0.04298,0.344859,0.168635,0
0.689833,0.069052,0.042375,0.316962,0.262848,0
0.684967,0.072507,0.041581,0.35897,0.262491,0
0.710419,0.072107,0.045683,0.345858,0.209767,0
0.677762,0.079839,0.055722,0.432366,0.184249,0
0.695553,0.094096,0.074352,0.433372,0.257861,0
0.672135,0.082312,0.050791,0.508494,0.210224,0
0.645383,0.144602,0.161357,0.48417,0.293668,0
0.692863,0.143997,0.164271,0.462493,0.216275,0
0.642477,0.164832,0.179574,0.448586,0.271757,0
0.689483,0.191117,0.234662,0.415363,0.144833,0
0.710556,0.117778,0.105707,0.433756,0.110637,0
0.65789,0.205077,0.274388,0.472587,0.271523,0
0.700983,0.11879,0.123501,0.336341,0.170809,0
0.702895,0.196721,0.246273,0.416651,0.225085,0
0.688125,0.173901,0.193073,0.387375,0.235699,0
0.700442,0.136187,0.141046,0.382779,0.171346,0
0.661035,0.216837,0.2832,0.457191,0.160307,0
0.677892,0.110682,0.094955,0.42088,0.321165,0
0.697918,0.152358,0.173426,0.393111,0.278444,0
0.764851,0.131113,0.133788,0.393957,0.270503,0
0.623464,0.140929,0.152391,0.398915,0.192169,0
0.694856,0.144161,0.149016,0.304649,0.156391,0
0.697355,0.098781,0.090454,0.281315,0.151023,0
0.732415,0.091462,0.086078,0.25094,0.174317,0
0.690681,0.141531,0.144425,0.347098,0.241101,0
0.688215,0.085232,0.058862,0.302915,0.132324,0
0.727255,0.122934,0.12429,0.304671,0.134262,0
0.704691,0.137113,0.151129,0.373085,0.204132,0
0.639644,0.157892,0.178391,0.41583,0.287975,0
0.707853,0.158284,0.187693,0.438662,0.20035,0
0.68668,0.096344,0.087287,0.326729,0.150152,0
0.604815,0.143518,0.150891,0.365496,0.532208,0
0.672346,0.204152,0.257342,0.438911,0.198834,0
0.729496,0.152592,0.1346,0.315922,0.395877,0
0.756966,0.110709,0.068446,0.196519,0.092204,0
0.684419,0.127727,0.114923,0.334142,0.305897,0
0.724093,0.075957,0.058345,0.25825,0.191578,0
0.728691,0.191996,0.242916,0.386502,0.194275,0
0.703753,0.216148,0.290015,0.451557,0.17998,0
0.648743,0.150019,0.161812,0.456003,0.369339,0
0.661529,0.214952,0.280514,0.50046,0.290065,0
