"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12","att13","att14","att15","att16","att17","att18","att19","class"
0.44664,0.37917,9,0,0,0.03802,0.00124,0.02609,0.00063,0.02814,0.00729,0.05596,0.01871,0.68097,0.27176,0.50854,0.05596,0.89122,0.12223,4
0.09486,0.33333,9,0,0,0.05513,0.00441,0.03106,0.00072,0.02711,0.00648,0.05376,0.01871,0.68284,0.26588,0.51613,0.05376,0.91145,0.11577,4
0.30435,0.36667,9,0,0,0.05513,0.00809,0.06832,0.01066,0.02892,0.0081,0.05965,0.01637,0.68097,0.28588,0.48577,0.05965,0.9109,0.13237,4
0.05138,0.45417,9,0,0,0.01141,0.00013,0.00994,0.00021,0.0111,0,0.02577,0.00624,0.75373,0.20471,0.54269,0.02577,1,0.12229,4
0.06719,0.46667,9,0,0,0.02471,0.00087,0.01366,3e-04,0.00749,0.00081,0.01767,0.00312,0.78545,0.18235,0.54649,0.01767,0.98148,0.14689,4
0.13439,0.27083,9,0,0.5,0.26616,0.19381,0.17516,0.14551,0.09424,0.06159,0.12887,0.08885,0.57836,0.32,0.5351,0.12887,0.63742,0.08744,4
0.48221,0.52083,9,0,0,0.01901,0.00111,0.01491,0.00096,0.00775,0.00081,0.01988,0.00156,0.78358,0.19176,0.53321,0.01988,0.98611,0.15667,4
0.13834,0.55833,9,0,0,0.00951,2e-04,0.02857,0.00149,0.00594,0.00243,0.00957,0.00546,0.80784,0.15059,0.57495,0.00957,0.25185,0.08616,4
0.52174,0.37917,9,0,0.5,0.75475,0.37772,0.66832,0.35203,0.307,0.2731,0.34904,0.29462,0.50187,0.40588,0.47438,0.34904,0.39789,0.10532,4
0.27273,0.3625,9,0.33333,0,0.04183,0.00173,0.03975,0.00095,0.03253,0.00891,0.06112,0.02494,0.66045,0.27647,0.52182,0.06112,0.89084,0.10891,4
0.31621,0.4625,9,0,0.5,0.25285,0.06549,0.10807,0.03048,0.04622,0.02431,0.07511,0.03663,0.66791,0.28118,0.50664,0.07511,0.80933,0.1167,4
0.18972,0.35,9,0,0,0.05703,0.00596,0.06708,0.00237,0.03615,0.01621,0.06259,0.02728,0.6847,0.26706,0.51233,0.06259,0.79411,0.12049,4
0.0751,0.525,9,0,0,0.0038,3e-05,0.00621,1e-05,0.00155,0,0.00442,0,0.82276,0.14588,0.56736,0.00442,0.66667,0.15945,4
0.37154,0.54167,9,0,0,0.02471,0.00024,0.01615,0.00011,0.01084,0.00081,0.0243,0.00624,0.76119,0.19882,0.54459,0.0243,0.97778,0.12728,4
0.21344,0.40417,9,0,0,0.21863,0.0227,0.07578,0.00729,0.06042,0.03728,0.09352,0.04754,0.65485,0.30471,0.48197,0.09352,0.70548,0.12904,4
0.06719,0.54583,9,0,0,0.02662,0.00066,0.00621,0.00011,0.00387,0.00081,0.00884,0.00156,0.81157,0.15647,0.56167,0.00884,0.41667,0.14851,4
0.37549,0.35417,9,0,0,0.03422,0.00152,0.01863,0.00022,0.04389,0.01945,0.07879,0.0304,0.65112,0.30941,0.47818,0.07879,0.77886,0.129,4
0.07115,0.55833,9,0,0,0.03042,0.00169,0.0472,0.00316,0.01446,0.00486,0.02356,0.01403,0.76306,0.17882,0.57495,0.02356,0.45767,0.07964,4
0.00791,0.27917,9,0,0.5,0.5076,0.35914,0.96894,0.47778,0.55538,0.51621,0.60604,0.53858,0.38619,0.50588,0.43074,0.60604,0.26973,0.10619,4
0.19368,0.40833,9,0,0,0.07605,0.00124,0.04472,0.00426,0.0395,0.01864,0.06406,0.03352,0.67724,0.25882,0.53321,0.06406,0.76073,0.10579,4
0.1581,0.275,9,0.33333,0,0.06084,0.00066,0.03602,0.00114,0.03486,0.00891,0.06775,0.02494,0.64366,0.29765,0.50474,0.06775,0.89161,0.11572,4
0.2332,0.50417,9,0,0,0.0038,3e-05,0.00497,2e-05,0.00258,0,0.00736,0,0.8153,0.15529,0.55977,0.00736,0.88889,0.15945,4
0.3913,0.41667,9,0,0,0.12738,0.02113,0.09193,0.01406,0.03408,0.01621,0.06038,0.02338,0.69963,0.26588,0.49905,0.06038,0.86466,0.13895,4
0.14229,0.27083,9,0,0,0.06084,0.00093,0.04099,0.00131,0.05758,0.02755,0.08837,0.05378,0.60821,0.29294,0.54839,0.08837,0.72301,0.08796,4
0.00395,0.32083,9,0,0,0.12357,0.00728,0.0559,0.00422,0.05422,0.02593,0.08837,0.04521,0.62127,0.30824,0.51044,0.08837,0.7547,0.10907,4
0.54545,0.45833,9,0,0,0.03612,0.00042,0.02609,6e-04,0.02582,0.00567,0.05155,0.01793,0.68657,0.26118,0.51992,0.05155,0.90741,0.11628,4
0.11858,0.35417,9,0,0,0.07985,0.00363,0.06211,0.00445,0.02634,0.00729,0.05302,0.01637,0.69403,0.26588,0.50474,0.05302,0.90924,0.13027,4
0.09881,0.525,9,0,0,0.0019,2e-05,0.00248,2e-05,0.00181,0,0.00515,0,0.8209,0.14824,0.56546,0.00515,0.77778,0.15945,4
0.26482,0.4,9,0.33333,0,0.03802,0.00317,0.02484,0.00185,0.01239,0.00162,0.03019,0.0039,0.7556,0.22,0.51613,0.03019,0.98148,0.1507,4
0.50988,0.37917,9,0,0,0.24905,0.07441,0.21118,0.06558,0.10018,0.07374,0.13402,0.08963,0.6194,0.31765,0.49715,0.13402,0.57513,0.11168,4
0.49802,0.29167,9,0,0,0.8327,0.44587,0.49441,0.18978,0.29667,0.25446,0.34315,0.28761,0.44776,0.42471,0.49905,0.34315,0.36695,0.0953,4
0.28854,0.49167,9,0,0,0.0076,3e-05,0.00248,2e-05,0.00361,0,0.01031,0,0.80784,0.16471,0.55218,0.01031,1,0.15945,4
0.29249,0.3625,9,0,0,0.13498,0.04622,0.10435,0.02834,0.03847,0.01702,0.06922,0.0265,0.67351,0.28824,0.48956,0.06922,0.87215,0.12947,4
0.1502,0.275,9,0.33333,0,0.06274,0.00183,0.05342,0.00056,0.05371,0.0235,0.08689,0.04754,0.60821,0.30353,0.53131,0.08689,0.76205,0.09681,4
0.18972,0.4375,9,0,0,0.04563,0.00031,0.0472,0.00095,0.02091,0.00648,0.03976,0.01481,0.72761,0.22706,0.53321,0.03976,0.87553,0.12275,4
0.11858,0.2375,9,0,0,0.95627,0.20505,0.4087,0.24427,0.32894,0.2812,0.39838,0.30086,0.39925,0.54235,0.35863,0.39838,0.41303,0.12348,4
0.36759,0.55417,9,0,0,0.01521,0.00012,0.01118,0.00012,0.008,0,0.02283,0,0.77612,0.20471,0.51992,0.02283,1,0.15945,4
0.29249,0.5,9,0,0,0.0076,3e-05,0.00745,3e-05,0.00361,0,0.01031,0,0.80784,0.16471,0.55218,0.01031,1,0.15945,4
0.47826,0.46667,9,0,0,0.02091,0.00038,0.01118,0.00015,0.00826,0,0.02209,0.00156,0.77425,0.2,0.52941,0.02209,1,0.15134,4
0.29644,0.39583,9,0,0,0.06274,0.00357,0.04969,0.00268,0.02556,0.00729,0.05228,0.01481,0.69963,0.26588,0.49905,0.05228,0.90357,0.1324,4
0.32016,0.52917,9,0,0,0.03042,0.00052,0.01988,0.00028,0.00981,0,0.02504,0.00312,0.76306,0.20706,0.52941,0.02504,1,0.14609,4
0.41502,0.52083,9,0,0,0.01141,0.00018,0.0087,8e-05,0.00491,0.00081,0.01252,0.00078,0.8041,0.16941,0.54839,0.01252,0.96296,0.15945,4
0.37154,0.35,9,0,0,0.02471,0.00083,0.02484,0.00018,0.04518,0.01702,0.08321,0.03196,0.625,0.32471,0.48008,0.08321,0.81691,0.12119,4
0.47036,0.325,9,0.33333,0,0.13688,0.00964,0.13043,0.00855,0.07307,0.04214,0.1134,0.06002,0.59701,0.34235,0.48008,0.1134,0.68669,0.1154,4
0.02372,0.5125,9,0,0,0.0019,2e-05,0.00124,1e-05,0.00026,0,0.00074,0,0.83209,0.13412,0.57685,0.00074,0.11111,0.15945,4
0.38735,0.50417,9,0,0,0.01521,0.00039,0.01242,0.00057,0.00516,0.00081,0.01325,0.00078,0.80224,0.17176,0.54649,0.01325,0.98148,0.15945,4
0.20158,0.37917,9,0,0,0.02471,0.00051,0.01863,0.00041,0.02014,0.00486,0.04197,0.01169,0.72201,0.24118,0.51613,0.04197,0.89974,0.13136,4
0.49802,0.55,9,0,0,0.05133,0.00012,0.01988,0.00044,0.02918,0.00648,0.06259,0.01559,0.66791,0.29882,0.47818,0.06259,0.91538,0.13208,4
0.30435,0.37083,9,0,0,0.05323,0.00837,0.05714,0.00637,0.03202,0.01053,0.06259,0.02027,0.67537,0.28588,0.49146,0.06259,0.87633,0.1282,4
0.28063,0.41667,9,0,0,0.01711,3e-04,0.02112,0.00101,0.00904,0,0.02356,0.00234,0.76866,0.20353,0.52941,0.02356,1,0.15188,4
0.50593,0.33333,9,0,0.5,0.93346,0.75852,0.56522,0.27261,0.3088,0.28039,0.34904,0.29306,0.53918,0.39765,0.44972,0.34904,0.34888,0.12153,4
0.12648,0.54583,9,0,0,0.0038,3e-05,0.00248,2e-05,0.00026,0,0.00074,0,0.83209,0.13412,0.57685,0.00074,0.11111,0.15945,4
0.33992,0.51667,9,0,0,0.01331,0.00024,0.00745,0.00013,0.00671,0,0.01841,0.00078,0.78545,0.18941,0.5351,0.01841,1,0.15556,4
0.5415,0.525,9,0.33333,0,0.05703,0.00179,0.02236,0.00013,0.05319,0.02269,0.09205,0.04131,0.60634,0.33059,0.48956,0.09205,0.77987,0.11473,4
0.15415,0.35,9,0,0.5,0.04373,0.00159,0.03602,0.00088,0.03227,0.00729,0.06112,0.02572,0.65112,0.27765,0.52941,0.06112,0.9071,0.1032,4
0.49802,0.45417,9,0,0,0.01711,0.00048,0.01615,0.00043,0.01059,0.00081,0.02725,0.00234,0.76306,0.21412,0.51803,0.02725,0.98413,0.15295,4
0.37549,0.50833,9,0,0,0.0019,2e-05,0.00497,2e-05,0.00336,0,0.00957,0,0.8097,0.16235,0.55408,0.00957,1,0.15945,4
0.01186,0.35417,9,0,0,0.07605,0.00299,0.03478,0.00162,0.02479,0.00648,0.05155,0.01403,0.69963,0.26588,0.49905,0.05155,0.91007,0.13425,4
0.42292,0.55417,9,0,0,0.01331,0.00015,0.00497,5e-05,0.00671,0,0.01915,0,0.78545,0.19294,0.52941,0.01915,1,0.15945,4
0.16206,0.52917,9,0,0,0.01521,0.0012,0.00994,0.00085,0.00207,0.00081,0.00442,0.00078,0.82463,0.14353,0.56926,0.00442,0.09259,0.15945,4
0.23715,0.45,9,0,0,0.02852,0.00084,0.0236,0.00069,0.00852,0.00081,0.02135,0.00234,0.77799,0.19529,0.53321,0.02135,0.98413,0.15295,4
0.51383,0.475,9,0,0,0.02091,0.00038,0.01118,0.00022,0.00955,0,0.02577,0.00156,0.76493,0.21176,0.51992,0.02577,1,0.15341,4
0.2253,0.47083,9,0.33333,0,0.03802,0.00115,0.01242,0.00034,0.008,0.00081,0.01841,0.0039,0.78172,0.18353,0.54839,0.01841,0.98413,0.14486,4
0.01976,0.45417,9,0,0,0.01141,9e-05,0.01118,6e-05,0.008,0.00162,0.01988,0.00156,0.78731,0.19059,0.53131,0.01988,1,0.16568,4
0.37945,0.46667,9,0,0,0.01331,2e-05,0.00373,6e-05,0.008,0,0.02283,0,0.77612,0.20471,0.51992,0.02283,1,0.15945,4
0.31225,0.31667,9,0,0.5,0.8346,0.57778,1,1,0.47018,0.42869,0.52356,0.45284,0.39739,0.49882,0.43074,0.52356,0.30628,0.10443,4
0.11462,0.33333,9,0,0,0.11597,0.00652,0.07329,0.00652,0.04364,0.01783,0.08027,0.02962,0.64179,0.31765,0.47438,0.08027,0.82302,0.12783,4
0.14229,0.45417,9,0,0,0.02852,0.00035,0.0236,0.00033,0.01343,0.00162,0.02946,0.00779,0.74813,0.21176,0.537,0.02946,0.96296,0.12525,4
0.45059,0.52917,9,0,0,0.01141,9e-05,0.00745,0.00013,0.00542,0,0.01546,0,0.79478,0.18118,0.5389,0.01546,1,0.15945,4
0.20949,0.52917,9,0,0,0.0076,3e-04,0.0087,3e-04,0.00181,0,0.00442,0.00078,0.8209,0.14471,0.57116,0.00442,0.33333,0.14484,4
0,0.29167,9,0,0,0.41635,0.26969,0.20621,0.14813,0.14872,0.10211,0.2025,0.1364,0.46455,0.42471,0.48197,0.2025,0.59528,0.1017,4
0.50198,0.4375,9,0,0,0.02662,7e-04,0.01863,0.00067,0.01368,0.00162,0.03314,0.00468,0.74627,0.22824,0.51233,0.03314,0.97024,0.14786,4
0.19763,0.43333,9,0,0,0.02281,0.00049,0.03106,0.00049,0.01885,0.00405,0.03756,0.01325,0.72575,0.22588,0.537,0.03756,0.91799,0.11513,4
0.05929,0.29583,9,0,0,0.14829,0.04163,0.13913,0.04808,0.05913,0.0316,0.09647,0.04599,0.625,0.32471,0.48008,0.09647,0.74282,0.12147,4
0.06324,0.47083,9,0,0,0.03992,0.00062,0.0323,0.00057,0.008,0.00162,0.01767,0.0039,0.78731,0.18,0.54839,0.01767,0.9537,0.14689,4
0.00395,0.35417,9,0,0,0.13118,0.01339,0.05217,0.00542,0.03641,0.0154,0.0648,0.0265,0.67724,0.27647,0.50474,0.0648,0.82478,0.11978,4
0.2253,0.40833,9,0,0,0.03042,0.00025,0.06335,0.00121,0.02995,0.01053,0.05596,0.02104,0.6903,0.26353,0.51233,0.05596,0.86448,0.12765,4
0.18577,0.28333,9,0,0,0.06084,0.00187,0.02609,0.00095,0.0377,0.01297,0.06996,0.02728,0.65112,0.29529,0.50095,0.06996,0.84245,0.11825,4
0.51779,0.5125,9,0,0,0.09125,0.00318,0.03354,0.00111,0.04312,0.01621,0.07585,0.03429,0.63433,0.29882,0.51233,0.07585,0.83393,0.11039,4
0.11858,0.32083,9,0.33333,0,0.03042,0.00061,0.04845,0.00143,0.03666,0.01135,0.06701,0.02884,0.64739,0.28588,0.51992,0.06701,0.85138,0.10871,4
0.03557,0.34583,9,0,0,0.01521,0.00012,0.01615,0.00014,0.01575,0.00081,0.03976,0.00468,0.72575,0.25059,0.49715,0.03976,0.98611,0.14345,4
0.54941,0.475,9,0,0,0.02281,0.00022,0.05963,0.00273,0.02737,0.01135,0.05155,0.01715,0.71455,0.25412,0.50285,0.05155,0.8532,0.13597,4
0.03162,0.2875,9,0,0,0.10076,0.01387,0.37267,0.05158,0.16473,0.12642,0.20987,0.15355,0.51679,0.38706,0.48956,0.20987,0.51425,0.10285,4
0.48617,0.375,9,0,0.5,0.11597,0.02821,0.1441,0.04292,0.071,0.04214,0.10309,0.06469,0.61194,0.30235,0.52941,0.10309,0.70009,0.10008,4
0.58893,0.55417,9,0,0,0.01901,7e-05,0.01366,0.00011,0.01756,0.00081,0.04345,0.00624,0.71269,0.26,0.49526,0.04345,0.98611,0.13968,4
0.43083,0.3375,9,0.33333,0,0.06464,0.00406,0.05093,0.00255,0.0519,0.0235,0.08395,0.04521,0.62127,0.29765,0.52751,0.08395,0.75901,0.09938,4
0.10277,0.39583,9,0,0,0.02091,0.00042,0.02857,0.00043,0.01523,0.00243,0.0324,0.00935,0.74067,0.21765,0.5351,0.0324,0.95172,0.12928,4
0.49407,0.2875,9,0,0,0.72053,0.53498,0.77391,0.29531,0.47947,0.44003,0.52725,0.4661,0.40858,0.47412,0.4592,0.52725,0.28962,0.1024,4
0.00395,0.42917,9,0,0,0.02852,0.00012,0.00621,5e-05,0.01214,0.00567,0.02577,0.0039,0.78545,0.2,0.51803,0.02577,0.88148,0.17076,4
0.07115,0.32917,9,0,0,0.04753,0.0019,0.02484,0.00153,0.02375,0.00648,0.05228,0.01013,0.70709,0.27412,0.47818,0.05228,0.90432,0.14741,4
0.22925,0.36667,9,0,0,0.02662,0.00084,0.02236,0.00026,0.0142,0.00081,0.03682,0.00312,0.73694,0.24353,0.49715,0.03682,0.98611,0.15016,4
0.44269,0.35417,9,0,0,0.03232,0.00051,0.02484,0.00025,0.02659,0.0081,0.0567,0.01247,0.69776,0.28235,0.47438,0.0567,0.87222,0.14403,4
0.3913,0.43333,9,0.33333,0,0.02662,0.00016,0.01615,0.00024,0.01911,0.00243,0.04124,0.01169,0.71269,0.24235,0.52372,0.04124,0.95437,0.12126,4
0.46245,0.30833,9,0,0,0.11217,0.00446,0.05093,0.00492,0.05706,0.02593,0.09867,0.04287,0.60075,0.34471,0.47249,0.09867,0.77412,0.12005,4
0.44269,0.4875,9,0,0,0.0076,7e-05,0.0087,0.00011,0.00516,0,0.01473,0,0.79664,0.17882,0.5408,0.01473,1,0.15945,4
0.09881,0.45417,9,0,0,0.02662,0.00128,0.01863,0.00076,0.0093,0.00081,0.02209,0.0039,0.77239,0.19529,0.5389,0.02209,0.98413,0.14528,4
0.18972,0.42083,9,0.33333,0,0.04563,0.00139,0.03478,0.00124,0.02659,0.0081,0.04786,0.02182,0.69776,0.24,0.54269,0.04786,0.86766,0.10215,4
0.20949,0.47917,9,0,0,0.02281,0.00031,0.01118,0.00012,0.00981,0,0.0243,0.0039,0.76306,0.20353,0.5351,0.0243,1,0.13669,4
0.09881,0.29583,9,0,0,0.05323,0.00048,0.0472,0.00316,0.03899,0.01297,0.06775,0.03352,0.64179,0.27882,0.537,0.06775,0.84361,0.09942,4
0.12253,0.35,9,0,0,0.04373,0.00105,0.04969,0.00223,0.02195,0.00567,0.04934,0.00857,0.71455,0.26824,0.48008,0.04934,0.9196,0.14978,4
0.17787,0.32083,9,0,0,0.05133,0.00138,0.03478,0.00092,0.02298,0.00486,0.05081,0.01091,0.70149,0.27059,0.48956,0.05081,0.92957,0.13894,4
0.26482,0.40833,9,0,0,0.05133,0.00326,0.02484,0.00137,0.01368,0.00243,0.03166,0.00546,0.75187,0.22118,0.51803,0.03166,0.96914,0.1507,4
0.03953,0.44583,9,0,0,0.00951,0.00015,0.0087,5e-05,0.00491,0,0.01325,0.00078,0.79851,0.17294,0.54839,0.01325,1,0.15303,4
0.10672,0.42917,9,0,0,0.02852,0.00044,0.02609,0.00018,0.01291,0.00081,0.03093,0.00546,0.74627,0.22118,0.52372,0.03093,0.98413,0.13792,4
0.14625,0.4375,9,0,0,0.03232,0.00024,0.02733,0.00079,0.01962,0.00405,0.03756,0.01559,0.72015,0.22235,0.54839,0.03756,0.9127,0.10474,4
0.18577,0.30833,9,0,0,0.10646,0.01356,0.04596,0.00495,0.02995,0.00972,0.05891,0.01871,0.6847,0.27765,0.49526,0.05891,0.88582,0.12971,4
0.06719,0.32917,9,0,0,0.03612,0.00038,0.01491,0.00016,0.01962,0.00405,0.04566,0.00701,0.72015,0.26118,0.48577,0.04566,0.92615,0.14771,4
0.08696,0.425,9,0,0,0.02091,0.00029,0.01491,0.00035,0.00981,0.00081,0.02283,0.00468,0.76866,0.19647,0.5408,0.02283,0.98148,0.13541,4
0.37154,0.48333,9,0,0,0.0076,7e-05,0.00497,2e-05,0.00439,0,0.01252,0,0.80224,0.17176,0.54649,0.01252,1,0.15945,4
0.53755,0.39167,9,0,0.5,0.36692,0.01665,0.69814,0.46917,0.29873,0.26094,0.34904,0.28137,0.47761,0.44353,0.43833,0.34904,0.37578,0.11146,4
0.06324,0.4125,9,0.33333,0,0.04373,0.00127,0.06087,0.00216,0.02763,0.01053,0.04271,0.02806,0.70709,0.21059,0.58065,0.04271,0.80666,0.07144,4
0.51779,0.47083,9,0,0,0.0076,7e-05,0.00497,5e-05,0.00749,0,0.02135,0,0.77985,0.2,0.52372,0.02135,1,0.15945,4
0.29249,0.4625,9,0,0,0.02471,0.00024,0.01863,0.00028,0.0111,0,0.02946,0.00234,0.75373,0.22235,0.51423,0.02946,1,0.14951,4
0.18577,0.3,9,0,0,0.07795,0.00405,0.05217,0.00122,0.04364,0.01621,0.07879,0.03274,0.6306,0.31059,0.49715,0.07879,0.82735,0.11738,4
0.30435,0.36667,9,0,0,0.05513,0.00809,0.06832,0.01066,0.02892,0.0081,0.05965,0.01637,0.68097,0.28588,0.48577,0.05965,0.9109,0.13237,4
0.17391,0.325,9,0,0,0.02662,0.00034,0.01739,0.00034,0.01601,0.00081,0.04271,0.00234,0.72388,0.26353,0.47818,0.04271,0.98611,0.15449,4
0.01581,0.44583,9,0,0,0.0076,7e-05,0.00745,6e-05,0.00645,0,0.01694,0.00156,0.78731,0.18353,0.54269,0.01694,1,0.14654,4
0.13439,0.51667,9,0,0,0.0076,0.00012,0.00497,9e-05,0.00155,0,0.00442,0,0.82276,0.14588,0.56736,0.00442,0.33333,0.15945,4
0.21739,0.4,9,0,0.5,0.15589,0.01352,0.15155,0.01672,0.05551,0.03323,0.08616,0.04443,0.66231,0.29176,0.49526,0.08616,0.73059,0.12631,4
0.28458,0.44167,9,0,0,0.05323,0.00097,0.01366,0.00056,0.0093,0.00162,0.02356,0.00156,0.77799,0.20235,0.52182,0.02356,0.96825,0.15945,4
0.27668,0.35,9,0,0,0.07224,0.00366,0.05963,0.00256,0.06636,0.03485,0.10236,0.05846,0.59515,0.32,0.51803,0.10236,0.6989,0.10059,4
0.31621,0.47917,9,0,0.5,0.06654,0.00114,0.0236,0.00021,0.02066,0.00405,0.04345,0.01247,0.71269,0.24588,0.51803,0.04345,0.93571,0.12676,4
0.20949,0.33333,9,0,0,0.04943,0.00155,0.01863,0.00018,0.02272,0.00405,0.05302,0.00857,0.69776,0.28235,0.47438,0.05302,0.94481,0.14395,4
0.32016,0.45417,9,0,0,0.19392,0.04733,0.13292,0.04333,0.04854,0.02431,0.08468,0.03352,0.65112,0.31647,0.46679,0.08468,0.82289,0.13498,4
0.26482,0.38333,9,0,0,0.02281,0.00058,0.02484,0.00069,0.01498,0.00081,0.03756,0.00468,0.73134,0.24353,0.50285,0.03756,0.98765,0.14416,4
0.49407,0.54167,9,0,0,0.04753,0.00136,0.01988,6e-04,0.02272,0.00324,0.05081,0.01169,0.69216,0.27176,0.49715,0.05081,0.95309,0.13213,4
0.16996,0.46667,9,0,0,0.03612,0.001,0.02236,0.00061,0.01033,0.00162,0.0243,0.0039,0.77052,0.20118,0.53131,0.0243,0.9619,0.14814,4
0.12648,0.44167,9,0,0,0.00951,2e-05,0.00248,2e-05,0.00749,0,0.02062,0.00078,0.77985,0.19647,0.52941,0.02062,1,0.15303,4
0.01976,0.29167,9,0,0.5,0.14068,0.00881,0.12795,0.02056,0.08701,0.05592,0.12518,0.07638,0.59142,0.33529,0.49715,0.12518,0.62816,0.11006,4
0.37549,0.45,9,0,0,0.01141,9e-05,0.01242,0.00015,0.01007,0,0.02798,0.00078,0.76119,0.22,0.51044,0.02798,1,0.1562,4
0.20553,0.51667,9,0,0,0.01901,0.00021,0.00745,6e-05,0.00516,0,0.01399,0.00078,0.79664,0.17529,0.54649,0.01399,0.88889,0.15222,4
0.54941,0.47083,9,0,0,0.03422,0.00045,0.02484,0.00076,0.01756,0.00162,0.0405,0.00857,0.71828,0.24588,0.51233,0.0405,0.97377,0.13039,4
0.24506,0.4625,9,0,0,0,0,0,0,0.00232,0,0.00663,0,0.81716,0.15294,0.56167,0.00663,1,0.15945,4
0.3834,0.4,9,0,0,0.1597,0.00376,0.0882,0.01236,0.06068,0.03566,0.09647,0.04677,0.64179,0.31765,0.47438,0.09647,0.69723,0.12826,4
0.21344,0.34167,9,0.33333,0,0.02852,3e-04,0.03106,0.0013,0.02091,0.00405,0.04786,0.00857,0.71082,0.26588,0.48767,0.04786,0.93567,0.14447,4
0.18972,0.53333,9,0,0,0.0057,8e-05,0.00745,6e-05,0.0031,0,0.00884,0,0.81157,0.16,0.55598,0.00884,0.77778,0.15945,4
0.43874,0.37917,9,0,0,0.01901,0.00021,0.03478,0.00034,0.0235,0.00405,0.05081,0.01325,0.69216,0.26824,0.50285,0.05081,0.94074,0.1291,4
0.08696,0.49167,9,0,0,0.01711,8e-05,0.0087,0.00011,0.00361,0,0.01031,0,0.80784,0.16471,0.55218,0.01031,0.77778,0.15945,4
0.06719,0.3,9,0,0.5,0.21103,0.01007,0.2882,0.02076,0.10018,0.06564,0.15022,0.08028,0.56343,0.39529,0.42884,0.15022,0.66478,0.12926,4
0.42292,0.2,9,0,0,0.01711,0.00017,0.0236,0.00021,0.87942,0.85008,0.93078,0.85191,0.35075,0.58588,0.33776,0.93078,0.17009,0.12348,3
0.26877,0.025,9,0,0,0.02091,0.00011,0.01491,0.00022,0.90834,0.88088,0.95361,0.88542,0.35448,0.56353,0.37002,0.95361,0.1606,0.1183,3
0.11067,0.17083,9,0,0,0.01331,2e-05,0.02981,0.00013,0.87684,0.84279,0.92931,0.85269,0.31903,0.59059,0.36243,0.92931,0.17585,0.11679,3
0.6166,0.19167,9,0,0,0.04183,0.00048,0.02733,6e-04,0.86935,0.83306,0.92563,0.84334,0.30597,0.60706,0.34915,0.92563,0.18207,0.11818,3
0.78261,0.22917,9,0,0,0.04373,0.00159,0.0323,0.00207,0.85438,0.80956,0.92636,0.81995,0.25187,0.67882,0.28843,0.92636,0.2058,0.12374,3
0.55336,0.08333,9,0,0,0.04943,0.00039,0.02733,0.00085,0.88407,0.85413,0.93594,0.85659,0.34515,0.58941,0.33776,0.93594,0.17072,0.12312,3
0.24506,0.00833,9,0,0,0.02091,2e-04,0.02609,0.00073,0.92202,0.89546,0.96392,0.90179,0.35634,0.55059,0.38899,0.96392,0.15582,0.11479,3
0.48617,0.075,9,0,0,0.03422,0.00072,0.0236,0.00065,0.89543,0.86953,0.94698,0.86438,0.3694,0.59059,0.3112,0.94698,0.16562,0.12978,3
0.65217,0.18333,9,0,0,0.04753,0.00083,0.02609,5e-04,0.86522,0.83063,0.92342,0.83554,0.31903,0.61529,0.32258,0.92342,0.18262,0.12356,3
0.32806,0.12083,9,0,0,0.03992,0.00017,0.02733,0.00153,0.8882,0.85656,0.94256,0.8597,0.33209,0.60235,0.33017,0.94256,0.17421,0.12346,3
0.90909,0.15833,9,0,0,0.01901,0.00039,0.01491,0.00019,0.84147,0.78849,0.92342,0.80436,0.19963,0.72353,0.26945,0.92342,0.22388,0.12233,3
0.64032,0.13333,9,0,0,0.02852,0.00044,0.01863,0.00044,0.88175,0.85575,0.93152,0.85269,0.37313,0.57882,0.32638,0.93152,0.16519,0.12825,3
0.67589,0.20417,9,0,0,0.02852,0.00039,0.0236,0.00024,0.86212,0.83144,0.91679,0.83242,0.34701,0.59765,0.32258,0.91679,0.17584,0.12604,3
0.03162,0.25417,9,0,0,0.02662,0.00057,0.03354,0.00054,0.87452,0.83225,0.9352,0.84957,0.26306,0.62941,0.35674,0.9352,0.19129,0.11382,3
0.29249,0.15833,9,0,0,0.02852,0.00039,0.02609,5e-04,0.8882,0.85332,0.94845,0.85659,0.3097,0.63059,0.3074,0.94845,0.1824,0.12529,3
0.75494,0.12083,9,0,0,0.04183,0.00021,0.02981,0.00035,0.86884,0.83468,0.93152,0.83398,0.3209,0.63765,0.28463,0.93152,0.18575,0.12993,3
0.79051,0.12083,9,0,0,0.03612,6e-04,0.03354,0.00111,0.8629,0.82658,0.92563,0.83009,0.30784,0.63647,0.29981,0.92563,0.1885,0.12624,3
0.94071,0.0875,9,0,0,0.02662,0.00021,0.03354,0.00086,0.84663,0.80389,0.91532,0.81372,0.26866,0.66118,0.29981,0.91532,0.2019,0.12336,3
0.51383,0.01667,9,0.33333,0,0.03042,0.00106,0.04224,0.00156,0.90731,0.87277,0.96318,0.87997,0.30597,0.61412,0.33776,0.96318,0.17649,0.12074,3
0.37549,0.00833,9,0,0,0.02852,0.00048,0.01242,0.00015,0.91867,0.8906,0.9595,0.90101,0.34701,0.54471,0.40797,0.9595,0.15657,0.11045,3
0.6996,0.13333,9,0,0,0.03992,0.00111,0.02484,0.00053,0.87322,0.8436,0.92931,0.841,0.35075,0.60706,0.30361,0.92931,0.17495,0.12986,3
0.35968,0.1875,9,0,0,0.01521,3e-05,0.01863,0.00041,0.87839,0.84522,0.93225,0.85191,0.32463,0.59765,0.34535,0.93225,0.17606,0.12044,3
